ewtb.r.026883.12,1440323734,1440324047,@nschneid,,"{""initval"": ""After complaining on September 10th to National_Home_Furnishings , Boyles , the Hickory_Furniture_Mart and Home_Delivery_Service the latter finally called_ me _back and said they would be up to pick the dresser and chest_of_drawers at some future point and at some later point it would be professional repaired and at some later point it would be returned ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""nschneid""], ""times"": [1440257487]},  ""usingCurrentVersionThisUser"": ""true"",  ""query"": ""missingAux"",   ""sgroups"": [[6,7,8],[13,14,15],[17,18,19],[23,25],[37,38,39]],   ""wgroups"": [],   ""chklbls"": {""0"":""After|RelativeTime"",""1"":""complaining|communication"",""2"":""on|Time"",""3"":""September|TIME"",""4"":""10th|TIME"",""5"":""to|Recipient"",""6"":""National|GROUP"",""10"":""Boyles|PERSON"",""13"":""Hickory|GROUP"",""17"":""Home|GROUP"",""23"":""called|communication"",""27"":""said|communication"",""30"":""be|stative"",""31"":""up|Location"",""32"":""to|`i"",""33"":""pick|motion"",""35"":""dresser|ARTIFACT"",""37"":""chest|ARTIFACT"",""40"":""at|Time"",""43"":""point|EVENT"",""45"":""at|Time"",""48"":""point|EVENT"",""51"":""be|`a"",""53"":""repaired|change"",""55"":""at|Time"",""58"":""point|EVENT"",""61"":""be|`a"",""62"":""returned|motion""},   ""url"": ""demo.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=missingAux&inst=1b&u=nschneid&vsst=&from=14&initialStage=1&reconcile%5B0%5D=%5E&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""nschneid""}","After complaining on September 10th to National_Home_Furnishings , Boyles , the Hickory_Furniture_Mart and Home_Delivery_Service the latter finally called_ me _back and said they would be up to pick the dresser and chest_of_drawers at some future point and at some later point it would be professional repaired and at some later point it would be returned .",,,"After complaining on September 10th to National Home Furnishings , Boyles , the Hickory Furniture Mart and Home Delivery Service the latter finally called me back and said they would be up to pick the dresser and chest of drawers at some future point and at some later point it would be professional repaired and at some later point it would be returned ."
ewtb.r.026883.13,1429143105,1429143372,@mgreen,,"{""initval"": ""The customer_service at Home_Delivery_Service was terrible let_alone their promise to proper set_up furniture ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""csmitz"",""ngordi""], ""times"": [1428530564,1428899851]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task02"",   ""sgroups"": [[1,2],[4,5,6],[9,10],[15,16]],   ""wgroups"": [],   ""chklbls"": {""1"":""customer|ACT"",""3"":""at|Location"",""4"":""Home|GROUP"",""7"":""was|stative"",""9"":""let|stative"",""12"":""promise|COGNITION"",""13"":""to|`i"",""15"":""set|creation"",""17"":""furniture|ARTIFACT""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task02&inst=1b&u=mgreen&psst=&from=85&initialStage=1&reconcile%5B0%5D=csmitz&reconcile%5B1%5D=ngordi&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",The customer_service at Home_Delivery_Service was terrible let_alone their promise to proper set_up furniture .,,,The customer service at Home Delivery Service was terrible let alone their promise to proper set up furniture .
ewtb.r.026883.14,1429143372,1429143448,@mgreen,,"{""initval"": ""So I am in_limbo regarding a bedroom suite ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""csmitz"",""ngordi""], ""times"": [1428530604,1428900058]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task02"",   ""sgroups"": [[3,4]],   ""wgroups"": [],   ""chklbls"": {""2"":""am|stative"",""3"":""in|State"",""5"":""regarding|cognition"",""7"":""bedroom|LOCATION"",""8"":""suite|ARTIFACT""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task02&inst=1b&u=mgreen&psst=&from=86&initialStage=1&reconcile%5B0%5D=csmitz&reconcile%5B1%5D=ngordi&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",So I am in_limbo regarding a bedroom suite .,,,So I am in limbo regarding a bedroom suite .
ewtb.r.026883.15,1429143448,1429143846,@mgreen,,"{""initval"": ""I hope the owners and employees of this store have broken bedroom suites in their homes and furniture sitting in someone \'s warehouse ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""csmitz"",""ngordi""], ""times"": [1428530663,1428900110]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task02"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""1"":""hope|emotion"",""3"":""owners|PERSON"",""5"":""employees|GROUP"",""6"":""of|ProfessionalAspect"",""8"":""store|GROUP"",""9"":""have|`a"",""10"":""broken|change"",""11"":""bedroom|LOCATION"",""12"":""suites|ARTIFACT"",""13"":""in|Location"",""15"":""homes|LOCATION"",""18"":""sitting|stative"",""19"":""in|Location"",""20"":""someone|`"",""22"":""warehouse|LOCATION""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task02&inst=1b&u=mgreen&psst=&from=87&initialStage=1&reconcile%5B0%5D=csmitz&reconcile%5B1%5D=ngordi&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",I hope the owners and employees of this store have broken bedroom suites in their homes and furniture sitting in someone 's warehouse .,,,I hope the owners and employees of this store have broken bedroom suites in their homes and furniture sitting in someone 's warehouse .
ewtb.r.026883.16,1429953293,1429953369,@mgreen,,"{""initval"": ""Maybe then they will begin to understand poor customer_service and terrible sit_up service ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""csmitz"",""ngordi""], ""times"": [1428530684,1428900118]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task02"",   ""sgroups"": [[8,9],[12,13]],   ""wgroups"": [],   ""chklbls"": {""4"":""begin|change"",""5"":""to|`i"",""6"":""understand|cognition"",""8"":""customer|ACT"",""12"":""sit|social"",""14"":""service|ACT""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task02&inst=1b&u=mgreen&psst=&from=88&initialStage=1&reconcile%5B0%5D=csmitz&reconcile%5B1%5D=ngordi&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",Maybe then they will begin to understand poor customer_service and terrible sit_up service .,,,Maybe then they will begin to understand poor customer service and terrible sit up service .
ewtb.r.039383.1,1429994257,1429994279,@mgreen,,"{""initval"": ""Might try again"",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""afarber"",""csmitz""], ""times"": [1428944292,1428873579]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task04"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""1"":""try|social""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task04&inst=1b&u=mgreen&psst=&from=7&initialStage=1&reconcile%5B0%5D=afarber&reconcile%5B1%5D=csmitz&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",Might try again,,,Might try again
ewtb.r.039383.2,1440685214,1440685219,@nschneid,,"{""initval"": ""Pros : * Jill , the owner , is very nice and really cares about her feedback * Pretty nice atmosphere * Great Dessert * Not your typical veggie selection , I like !"",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""mgreen""], ""times"": [1429994294]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""latestTopic"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""0"":""Pros|COGNITION"",""2"":""*|`"",""3"":""Jill|PERSON"",""6"":""owner|PERSON"",""8"":""is|stative"",""13"":""cares|emotion"",""14"":""about|Stimulus"",""16"":""feedback|COMMUNICATION"",""17"":""*|`"",""20"":""atmosphere|ATTRIBUTE"",""21"":""*|`"",""23"":""Dessert|FOOD"",""24"":""*|`"",""28"":""veggie|FOOD"",""29"":""selection|COGNITION"",""32"":""like|emotion""},   ""url"": ""demo.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=latestTopic&inst=1b&u=nschneid&psst=&from=15&initialStage=1&reconcile%5B0%5D=%5E&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""nschneid""}","Pros : * Jill , the owner , is very nice and really cares about her feedback * Pretty nice atmosphere * Great Dessert * Not your typical veggie selection , I like !",,,"Pros : * Jill , the owner , is very nice and really cares about her feedback * Pretty nice atmosphere * Great Dessert * Not your typical veggie selection , I like !"
ewtb.r.039383.3,1435331830,1435331860,@mgreen,,"{""initval"": ""Do n\'t know where else you can find Purple_Hull_Peas and some of the other sides ."",  ""beforeVExpand"": "",  ""usingCurrentVersionThisUser"": ""true"",  ""query"": ""cu-task00-07-superset_or_species_or_whole"",   ""sgroups"": [[8,9,10]],   ""wgroups"": [],   ""chklbls"": {""0"":""Do|`a"",""2"":""know|cognition"",""7"":""find|cognition"",""8"":""Purple|FOOD"",""13"":""of|Superset"",""16"":""sides|FOOD""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task00-07-superset_or_species_or_whole&inst=1b&u=mgreen&psst=&from=14&initialStage=1&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",Do n't know where else you can find Purple_Hull_Peas and some of the other sides .,,,Do n't know where else you can find Purple Hull Peas and some of the other sides .
ewtb.r.039383.5,1429994462,1429994468,@mgreen,,"{""initval"": ""Half the tables and bar were empty by this point ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""afarber"",""csmitz""], ""times"": [1428944735,1428874582]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task04"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""2"":""tables|LOCATION"",""4"":""bar|LOCATION"",""5"":""were|stative"",""7"":""by|RelativeTime"",""9"":""point|EVENT""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task04&inst=1b&u=mgreen&psst=&from=11&initialStage=1&reconcile%5B0%5D=afarber&reconcile%5B1%5D=csmitz&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",Half the tables and bar were empty by this point .,,,Half the tables and bar were empty by this point .
ewtb.r.039383.6,1429994469,1429994473,@mgreen,,"{""initval"": ""Other Thoughts : Will try this place again ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""afarber"",""csmitz""], ""times"": [1428944741,1428874585]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task04"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""1"":""Thoughts|COGNITION"",""4"":""try|social"",""6"":""place|GROUP""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task04&inst=1b&u=mgreen&psst=&from=12&initialStage=1&reconcile%5B0%5D=afarber&reconcile%5B1%5D=csmitz&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",Other Thoughts : Will try this place again .,,,Other Thoughts : Will try this place again .
ewtb.r.039383.7,1429994474,1429994478,@mgreen,,"{""initval"": ""There must be a reason so many people like_it there ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""afarber"",""csmitz""], ""times"": [1428944746,1428874591]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task04"",   ""sgroups"": [[8,9]],   ""wgroups"": [],   ""chklbls"": {""2"":""be|stative"",""4"":""reason|COGNITION"",""7"":""people|PERSON"",""8"":""like|emotion""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task04&inst=1b&u=mgreen&psst=&from=13&initialStage=1&reconcile%5B0%5D=afarber&reconcile%5B1%5D=csmitz&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",There must be a reason so many people like_it there .,,,There must be a reason so many people like it there .
ewtb.r.039383.8,1429994478,1429994485,@mgreen,,"{""initval"": ""Their Club_sandwich looks tasty , maybe that \'ll change_ my _mind .... and a different server ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""afarber"",""csmitz""], ""times"": [1428944749,1428874602]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task04"",   ""sgroups"": [[1,2],[9,11]],   ""wgroups"": [],   ""chklbls"": {""1"":""Club|FOOD"",""3"":""looks|perception"",""9"":""change|cognition"",""16"":""server|PERSON""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task04&inst=1b&u=mgreen&psst=&from=14&initialStage=1&reconcile%5B0%5D=afarber&reconcile%5B1%5D=csmitz&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}","Their Club_sandwich looks tasty , maybe that 'll change_ my _mind .... and a different server .",,,"Their Club sandwich looks tasty , maybe that 'll change my mind .... and a different server ."
ewtb.r.042085.1,1429994680,1429994710,@mgreen,,"{""initval"": ""Rubbish"",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""afarber"",""csmitz""], ""times"": [1428945204,1428876294]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task04"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""0"":""Rubbish|COGNITION""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task04&inst=1b&u=mgreen&psst=&from=31&initialStage=1&reconcile%5B0%5D=afarber&reconcile%5B1%5D=csmitz&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",Rubbish,,,Rubbish
ewtb.r.042085.2,1429329557,1429329760,@mgreen,,"{""initval"": ""Took 1 + hour to deliver to Chatham , hair in food , driver did n\'t know area ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""afarber"",""csmitz""], ""times"": [1428945226,1428876441]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task04"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""0"":""Took|stative"",""3"":""hour|TIME"",""4"":""to|Purpose"",""5"":""deliver|motion"",""6"":""to|Destination"",""7"":""Chatham|LOCATION"",""9"":""hair|BODY"",""10"":""in|Location"",""11"":""food|FOOD"",""13"":""driver|PERSON"",""14"":""did|`a"",""16"":""know|cognition"",""17"":""area|LOCATION""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task04&inst=1b&u=mgreen&psst=&from=32&initialStage=1&reconcile%5B0%5D=afarber&reconcile%5B1%5D=csmitz&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}","Took 1 + hour to deliver to Chatham , hair in food , driver did n't know area .",,,"Took 1 + hour to deliver to Chatham , hair in food , driver did n't know area ."
ewtb.r.042085.3,1435331968,1435331999,@mgreen,,"{""initval"": ""Noticed a_few of these Cookie_cutter places opening in Summit and New_Providence ."",  ""beforeVExpand"": "",  ""usingCurrentVersionThisUser"": ""true"",  ""query"": ""cu-task00-07-superset_or_species_or_whole"",   ""sgroups"": [[1,2],[5,6],[12,13]],   ""wgroups"": [],   ""chklbls"": {""0"":""Noticed|cognition"",""1"":""a|`"",""3"":""of|Superset"",""5"":""Cookie|COGNITION"",""7"":""places|GROUP"",""8"":""opening|social"",""9"":""in|Location"",""10"":""Summit|LOCATION"",""12"":""New|LOCATION""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task00-07-superset_or_species_or_whole&inst=1b&u=mgreen&psst=&from=18&initialStage=1&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",Noticed a_few of these Cookie_cutter places opening in Summit and New_Providence .,,,Noticed a few of these Cookie cutter places opening in Summit and New Providence .
ewtb.r.042085.4,1429994737,1429994741,@mgreen,,"{""initval"": ""Stick_to Hop_Hing , 20 year + resident ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""afarber"",""csmitz""], ""times"": [1428945246,1428876688]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task04"",   ""sgroups"": [[0,1],[2,3]],   ""wgroups"": [],   ""chklbls"": {""0"":""Stick|social"",""2"":""Hop|GROUP"",""6"":""year|TIME"",""8"":""resident|PERSON""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task04&inst=1b&u=mgreen&psst=&from=34&initialStage=1&reconcile%5B0%5D=afarber&reconcile%5B1%5D=csmitz&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}","Stick_to Hop_Hing , 20 year + resident .",,,"Stick to Hop Hing , 20 year + resident ."
ewtb.r.047184.1,1429995577,1429995583,@mgreen,,"{""initval"": ""New training Centre is excellent"",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""afarber"",""csmitz""], ""times"": [1428947412,1429723408]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task04"",   ""sgroups"": [],   ""wgroups"": [],   ""chklbls"": {""1"":""training|ACT"",""2"":""Centre|LOCATION"",""3"":""is|stative""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task04&inst=1b&u=mgreen&psst=&from=71&initialStage=1&reconcile%5B0%5D=afarber&reconcile%5B1%5D=csmitz&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",New training Centre is excellent,,,New training Centre is excellent
ewtb.r.047184.2,1429995584,1429995597,@mgreen,,"{""initval"": ""The Award_Dance_Centre has moved from its Holderness_Road site to a new complex on Chamberlain_Road_Hull ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""afarber"",""csmitz""], ""times"": [1428947427,1429723412]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task04"",   ""sgroups"": [[1,2,3],[8,9],[16,17,18]],   ""wgroups"": [],   ""chklbls"": {""1"":""Award|GROUP"",""4"":""has|`a"",""5"":""moved|motion"",""6"":""from|InitialLocation"",""8"":""Holderness|LOCATION"",""10"":""site|LOCATION"",""11"":""to|Destination"",""14"":""complex|LOCATION"",""15"":""on|Location"",""16"":""Chamberlain|LOCATION""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task04&inst=1b&u=mgreen&psst=&from=72&initialStage=1&reconcile%5B0%5D=afarber&reconcile%5B1%5D=csmitz&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",The Award_Dance_Centre has moved from its Holderness_Road site to a new complex on Chamberlain_Road_Hull .,,,The Award Dance Centre has moved from its Holderness Road site to a new complex on Chamberlain Road Hull .
ewtb.r.047184.4,1429743360,1429743439,@mgreen,,"{""initval"": ""The classes cover all age and skill ranges , with BALLROOM , LATIN , SEQUENCE , STREET , DISCO , LINE_DANCING , BALLET , TAP & JAZZ ."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""afarber"",""csmitz""], ""times"": [1428947477,1429723418]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task04"",   ""sgroups"": [[20,21]],   ""wgroups"": [],   ""chklbls"": {""1"":""classes|COGNITION"",""2"":""cover|cognition"",""4"":""age|PROCESS"",""6"":""skill|COGNITION"",""7"":""ranges|COGNITION"",""9"":""with|Attribute"",""10"":""BALLROOM|ACT"",""14"":""SEQUENCE|ACT"",""16"":""STREET|ACT"",""18"":""DISCO|ACT"",""20"":""LINE|ACT"",""23"":""BALLET|ACT"",""25"":""TAP|ACT"",""27"":""JAZZ|ACT""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task04&inst=1b&u=mgreen&psst=&from=73&initialStage=1&reconcile%5B0%5D=afarber&reconcile%5B1%5D=csmitz&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}","The classes cover all age and skill ranges , with BALLROOM , LATIN , SEQUENCE , STREET , DISCO , LINE_DANCING , BALLET , TAP & JAZZ .",,,"The classes cover all age and skill ranges , with BALLROOM , LATIN , SEQUENCE , STREET , DISCO , LINE DANCING , BALLET , TAP & JAZZ ."
ewtb.r.047184.5,1429743439,1429743525,@mgreen,,"{""initval"": ""We have attended A_Ward_Dance_Centre for over a year and really enjoy the friendly and welcoming way we are taught Ballroom and Latin as_well_as the fun filled social dance evening held every Saturday evening ...."",  ""beforeVExpand"": "",  ""reconciled"": {""users"": [""afarber"",""csmitz""], ""times"": [1428947545,1429723440]},  ""usingCurrentVersionThisUser"": "",  ""query"": ""cu-task04"",   ""sgroups"": [[3,4,5,6],[25,26,27]],   ""wgroups"": [],   ""chklbls"": {""1"":""have|`a"",""2"":""attended|social"",""3"":""A|GROUP"",""7"":""for|Duration"",""8"":""over|Approximator"",""10"":""year|TIME"",""13"":""enjoy|emotion"",""18"":""way|COGNITION"",""20"":""are|`a"",""21"":""taught|communication"",""22"":""Ballroom|COGNITION"",""25"":""as|`"",""29"":""fun|COGNITION"",""30"":""filled|`j"",""32"":""dance|COGNITION"",""33"":""evening|TIME"",""34"":""held|social"",""36"":""Saturday|TIME"",""37"":""evening|TIME""},   ""url"": ""www.ark.cs.cmu.edu/nschneid/mwe/dev/nanni/nanni.php?q=cu-task04&inst=1b&u=mgreen&psst=&from=74&initialStage=1&reconcile%5B0%5D=afarber&reconcile%5B1%5D=csmitz&new=%5E&v=+"",   ""session"": "",  ""authuser"": ""mgreen""}",We have attended A_Ward_Dance_Centre for over a year and really enjoy the friendly and welcoming way we are taught Ballroom and Latin as_well_as the fun filled social dance evening held every Saturday evening ....,,,We have attended A Ward Dance Centre for over a year and really enjoy the friendly and welcoming way we are taught Ballroom and Latin as well as the fun filled social dance evening held every Saturday evening ....
